RedFighter,BlueFighter,AggressionScore,RedFinishingProb,BlueFinishingProb,RedStrikeGrapple,BlueStrikeGrapple,FightPace,SurvivabilityIndex,BettingEdgeIndex
Stephen Thompson,Jorge Masvidal,0.027922573784073024,0.2657004830917874,0.21598877980364656,0.13725490196078433,0.391304347826087,0.1,1,0.2778139232270658
Ovince Saint Preux,Corey Anderson,0.03557118927263618,0.5163398692810457,0.17477477477477477,0.4067796610169492,0.3707865168539326,0.13583333333333333,0.7611111111111111,0.24420677361853826
Aleksei Oleinik,Curtis Blaydes,0.995929862284104,0.2631242611112886,0.4919254658385094,0.6579129232895646,0.07303370786516854,0.24466666666666664,0.665,0.4642857142857143
Derek Brunson,Lyoto Machida,0.057324175898868755,0.5666666666666667,0.3712347354138399,0.06666666666666667,0.15562913907284767,0.45,0.5,0.16630481980026052
Demian Maia,Colby Covington,0.09975048911968513,0.5185185185185185,0.21428571428571427,0.9090909090909091,0.2,0.1,1,0.045454545454545414
Pedro Munhoz,Rob Font,0.9644288107273639,0.28287841191067,0.34484664271898313,0.5510204081632653,0.20955882352941177,0.419,0.81,0.24420677361853826
Thiago Santos,Jack Hermansson,0.5,0.42455924559245595,0.4666666666666667,0.09139497594869055,0.4074074074074074,0.4003333333333333,0.9966666666666667,0
John Lineker,Marlon Vera,1.6655806477733606e-4,0.6324786324786325,0.1625,0,0.625,0.1,1,0.6228742620495198
Donald Cerrone,Darren Till,0.057324175898868755,0.48542335053703445,0.31794871794871793,0.6492537313432836,0.12941176470588237,0.41333333333333333,0.8666666666666667,0.16521739130434787
Karolina Kowalkiewicz,Jodie Esquibel,2.7535691114583473e-5,0.29891304347826086,0.13392857142857142,0.40425531914893614,0.4642857142857143,0.1,1,0.6753246753246753
Tony Ferguson,Kevin Lee,0.0047257126023954816,0.6585695006747638,0.288102261553589,0.5487804878048781,0.6324110671936759,0.10966666666666666,0.9355555555555556,0.4537346711259755
Demetrious Johnson,Ray Borg,6.825602910446286e-8,0.6746031746031746,0.12222222222222222,0.5443037974683544,0.5483870967741935,0.011666666666666659,0.93,0.7757575757575758
Fabricio Werdum,Walt Harris,0.020836344518680425,NA,NA,NA,NA,0.47833333333333333,0.21666666666666667,0.313782991202346
John Moraga,Magomed Bibulatov,0.9999417087343389,0.16498316498316498,0.3490427098674521,0.5555555555555556,0.39086294416243655,0.4673333333333333,0.32666666666666666,0.6556776556776557
Thales Leites,Brad Tavares,0.9644288107273639,0.2583333333333333,0.2225,0.48148148148148145,0.25925925925925924,0.1,1,0.24420677361853826
Ovince Saint Preux,Yushin Okami,4.305570813246149e-4,0.8044596912521442,0.11613532856213403,0,0.40059347181008903,0.4633333333333333,0.36666666666666664,0.5866016535933857
Claudia Gadelha,Jessica Andrade,0.0047257126023954816,0.3169267707082833,0.20760613686175827,0.7758620689655172,0.36619718309859156,0.1,1,0.4537346711259755
Jussier Formiga,Ulka Sasaki,5.258334807966399e-4,0.4135124135124135,0.15250544662309368,0.7897196261682243,0.5154639175257731,NA,NA,0.5778072502210433
Luke Rockhold,David Branch,1.2339457598623172e-4,0.6166982922201139,0.1843137254901961,0.4666666666666667,0.3488372093023256,0.21222222222222223,0.9083333333333333,0.6333333333333333
Kamaru Usman,Sergio Moraes,6.825602910446286e-8,0.37009189640768586,0.1388888888888889,0.10669975186104218,0.6071428571428571,0.444,0.56,0.7757575757575758
Krzysztof Jotko,Uriah Hall,0.024127021417669196,0.20192307692307693,0.27936507936507937,0.3684210526315789,0.175,0.23444444444444446,0.7416666666666667,0.2962962962962963
Amanda Nunes,Valentina Shevchenko,0.9370266439430035,0.4206433368681513,0.41260162601626016,0.4787234042553192,0.36809815950920244,0,1,0.14739229024943312
Neil Magny,Rafael Dos Anjos,0.9720774262159271,0.23510733761303237,0.325,0.4823685961410512,0.36363636363636365,0.42566666666666664,0.7433333333333333,0.2778139232270658
Henry Cejudo,Wilson Reis,7.096703991005881e-4,0.2567436555460508,0.1429990069513406,0.1955143832276938,0.75,0.26111111111111107,0.5416666666666666,0.5647058823529412
Ilir Latifi,Tyson Pedro,0.9308615796566533,0.3937056464054304,0.5254820936639119,0.23234200743494424,0.46714031971580816,0.1,1,0.12878787878787873
Jeremy Stephens,Gilbert Melendez,0.47502081252106,0.21523383238154037,0.27024567788899,0.18887601390498263,0.4669260700389105,0.1,1,0.022688598979013097
Sara McMann,Ketlen Vieira,0.024127021417669196,0.30887120542292956,0.17917256567563317,0.5630630630630631,0.4225216554379211,0.20977777777777776,0.9266666666666666,0.2962962962962963
Sarah Moras,Ashlee Evans-Smith,0.9969815836752917,0.2269455690508322,0.24388594889950152,0.6974697469746974,0.26849775784753366,0.443,0.57,0.4841269841269841
Alexander Volkov,Stefan Struve,0.08317269649392238,0.4625,0.4109014675052411,0.09090909090909091,0.44871794871794873,0.11499999999999999,0.9,0.08902691511387173
Marion Reneau,Talita Bernardo,0.003018416324708424,0.5097402597402597,NA,0.5128205128205128,NA,0.101,0.9933333333333333,0.4841269841269841
Sergio Pettis,Brandon Moreno,0.9644288107273639,0.21994134897360704,0.4933333333333333,0.40298507462686567,0.7241379310344828,0,1,0.24420677361853826
Randa Markos,Alexa Grasso,0.9820137900379085,0.20460358056265984,0.23376623376623376,0.5833333333333334,0.375,0.1,1,0.33035714285714285
Dustin Ortiz,Hector Sandoval,0.03557118927263618,0.16787475131909005,0.2742205833053972,0.5727762803234502,0.2032520325203252,0.495,0.05,0.24420677361853826
Tyron Woodley,Demian Maia,0.01798620996209156,0.5839160839160839,0.336472602739726,0,0.8498583569405099,0,1,0.33035714285714285
Robbie Lawler,Donald Cerrone,0.05215356307841774,0.42245989304812837,0.322061191626409,0.09859154929577464,0.4523809523809524,0.1,1,0.182311222361285
Jimi Manuwa,Volkan Oezdemir,0.03557118927263618,0.5978835978835979,0.36921069797782124,0,0.21810699588477367,0.486,0.14,0.24420677361853826
Ricardo Lamas,Jason Knight,0.52497918747894,0.23510466988727857,0.33184342408235135,0.6461538461538462,0.424390243902439,0.4086666666666667,0.9133333333333333,0.022688598979013097
Aljamain Sterling,Renan Barao,0.9168273035060777,0.2426470588235294,0.22884012539184953,0.4827586206896552,0.38461538461538464,0.1,1,0.08902691511387173
Brian Ortega,Renato Moicano,0.969231140642852,0.27391304347826084,0.19090909090909092,0.6545454545454545,0.47368421052631576,0.12016666666666667,0.8655555555555555,0.2645074224021593
Chris Weidman,Kelvin Gastelum,0.9478464369215823,0.3333333333333333,0.4857723577235772,0.4146341463414634,0.26455026455026454,0.11249999999999999,0.9166666666666666,0.182311222361285
Dennis Bermudez,Darren Elkins,0.020836344518680425,0.25523809523809526,0.24814814814814815,0.3559322033898305,0.3898305084745763,0.1,1,0.313782991202346
Patrick Cummins,Gian Villante,0.9791636554813196,0.24074074074074073,0.5133689839572192,0.2857142857142857,0.06976744186046512,0.1,1,0.313782991202346
Jimmie Rivera,Thomas Almeida,0.030768859357148008,0.33723196881091616,0.3128679562657696,0.1830065359477124,0.18674698795180722,0.1,1,0.2645074224021593
Ryan LaFlare,Alex Oliveira,0.03557118927263618,NA,0.2454212454212454,NA,0.4067796610169492,0.24222222222222223,0.6833333333333333,0.24420677361853826
Tim Johnson,Junior Albini,0.005486298899450404,0.44204877130213727,0.22773550530489764,0.37889039242219213,0.2701298701298701,NA,NA,0.4427244582043343
Gunnar Nelson,Santiago Ponzinibbio,0.032926394798136256,0.6211382113821139,0.24347826086956523,0.8609271523178808,0.15384615384615385,0.4726666666666667,0.2733333333333333,0.2562486175624861
Joanne Calderwood,Cynthia Calvillo,0.9820137900379085,0.24798711755233493,0.48306595365418903,0.2753623188405797,0.8658008658008658,0.1,1,0.33035714285714285
Alexandre Pantoja,Neil Seery,0.0016588010801744215,0.3938194837007726,0.1525900900900901,0.6035502958579881,0.40239043824701193,0.12483333333333332,0.8344444444444444,0.5213675213675215
Yoel Romero,Robert Whittaker,0.9168273035060777,0.43985849056603776,0.47692307692307695,0.0990990990990991,0.1111111111111111,0,1,0.08902691511387173
Fabricio Werdum,Alistair Overeem,0.9308615796566533,0.3621794871794872,0.4133771929824561,0.40860215053763443,0.10979228486646884,0.1,1,0.12878787878787873
Daniel Omielanczuk,Curtis Blaydes,0.999984887904559,0.12955465587044535,0.6698412698412699,0.4,0,0.1,1,0.6894262683736369
Anthony Pettis,Jim Miller,0.013386917827664779,0.45,0.150997150997151,0.42857142857142855,0.5102040816326531,0.1,1,0.36250948646597525
Rob Font,Douglas Silva de Andrade,0.007391541344281971,0.47474747474747475,0.17117117117117117,0.1794871794871795,0.3382663847780127,0.2053333333333333,0.96,0.4183350895679663
Travis Browne,Aleksei Oleinik,0.0047257126023954816,0.6464646464646465,NA,0,NA,0.2168888888888889,0.8733333333333333,0.4537346711259755
Michael Johnson,Justin Gaethje,0.043107254941086116,0.48785572813509853,0.3859357696566999,0.17010309278350516,0.20435510887772193,0.20266666666666666,0.98,0.21447824412783995
Tecia Torres,Juliana Lima,2.1385467176454273e-4,0.24074564618768057,0.32113419057039233,0.2844925883694413,0.7224425059476606,0.25488888888888883,0.5883333333333334,0.6140350877192982
Michael Chiesa,Kevin Lee,0.9370266439430035,0.4466556108347153,0.419474027385351,0.7098765432098766,0.43137254901960786,0.4076666666666667,0.9233333333333333,0.14739229024943312
Felice Herrig,Justine Kish,0.9525741268224334,0.18661257606490872,0.2756410256410256,0.6428571428571429,0.27631578947368424,0.1,1,0.19871794871794873
Holly Holm,Bethe Correia,4.31838841319577e-5,0.5787139689578714,0.1314655172413793,0.09502262443438914,0.47368421052631576,0.1385,0.7433333333333333,0.663830380806249
Andrei Arlovski,Marcin Tybura,0.9852259683067269,0.2558922558922559,0.6401468788249695,0.2647058823529412,0,0.1,1,0.35214211076280044
Dong Hyun Kim,Colby Covington,0.9878715650157257,0.1305050505050505,0.34523809523809523,0.3795379537953795,0.5208333333333334,0.1,1,0.3725490196078431
Tarec Saffiedine,Rafael Dos Anjos,0.9758729785823308,0.18176797487142315,0.2651263799239911,0.28072338676531033,0.28754813863928114,0.1,1,0.2962962962962963
Derrick Lewis,Mark Hunt,0.057324175898868755,0.540436456996149,0.43846153846153846,0.05511811023622047,0.05660377358490566,0.0492,0.9425,0.16521739130434787
Derek Brunson,Daniel Kelly,0.009951801866904324,0.5727136431784108,0.13942307692307693,0.17218543046357615,0.4444444444444444,0.4746666666666667,0.25333333333333335,0.391705069124424
Tim Elliott,Ben Nguyen,0.03557118927263618,0.34090909090909094,0.2142857142857143,0.7692307692307693,0.5373134328358209,0.4836666666666667,0.16333333333333333,0.24501424501424496
John Moraga,Ashkan Mokhtarian,0.020836344518680425,0.39814814814814814,0.2691511387163561,0.6571428571428571,0.3333333333333333,0.1,1,0.313782991202346
Jose Aldo,Max Holloway,0.06297335605699649,0.31313131313131315,0.2558922558922559,0.25925925925925924,0.2647058823529412,0.10783333333333334,0.9477777777777778,0.14739229024943312
Claudia Gadelha,Karolina Kowalkiewicz,0.005486298899450404,0.25024437927663734,0.14805194805194805,0.5178571428571429,0.37735849056603776,0.439,0.61,0.4427244582043343
Vitor Belfort,Nate Marquardt,0.032926394798136256,0.6223776223776223,0.39280125195618154,0,0.24170616113744076,0.1,1,0.2552602436323366
Raphael Assuncao,Marlon Moraes,0.9918374288468401,0.18803418803418803,0.3093681917211329,0.6,0.20634920634920634,0.1,1,0.4097222222222222
Johnny Eduardo,Matthew Lopez,0.5,0.2875457875457875,0.4107142857142857,0.30656934306569344,0.7368421052631579,0.441,0.59,0
Iuri Alcantara,Brian Kelleher,9.577170524602394e-4,0.5362318840579711,0.17936507936507937,0.7296466973886329,0.4368932038834951,0.464,0.36,0.55070281124498
Alexander Gustafsson,Glover Teixeira,0.004070137715896128,0.5904761904761905,0.2509090909090909,0,0.3442622950819672,0.025888888888888885,0.8446666666666667,0.4642857142857143
Volkan Oezdemir,Misha Cirkunov,0.9997861453282355,0.18617511520737326,0.7344173441734417,0.2903225806451613,1,0.49066666666666664,0.09333333333333334,0.6140350877192982
Pedro Munhoz,Damian Stasiak,9.635950251531879e-6,0.6468735942420153,0.07986439608956165,0.7591522157996147,0.5549845837615622,0.1,1,0.6991896991896991
Stipe Miocic,Junior Dos Santos,0.043107254941086116,0.49707602339181284,0.4571428571428572,0.06493506493506493,0.08333333333333333,0.45266666666666666,0.47333333333333333,0.21447824412783995
Joanna Jedrzejczyk,Jessica Andrade,0.027922573784073024,0.3125,0.28095238095238095,0.16666666666666666,0.39215686274509803,0,1,0.2778139232270658
Demian Maia,Jorge Masvidal,0.47502081252106,0.36553030303030304,0.34674922600619196,0.8670520231213873,0.11764705882352941,0.1,1,0.022688598979013097
Frankie Edgar,Yair Rodriguez,0.06913842034334682,0.2159090909090909,0.28525641025641024,0.4117647058823529,0.24050632911392406,0.19999999999999998,1,0.12878787878787873
Krzysztof Jotko,David Branch,0.039165722796764356,0.2656023222060958,0.20192307692307693,0.26380368098159507,0.631578947368421,0.1,1,0.22962962962962952
Jessica Aguilar,Cortney Casey,0.9525741268224334,0.15954677691012095,0.3051801801801802,0.604989604989605,0.6060606060606061,0.1,1,0.19871794871794873
Cub Swanson,Artem Lobov,2.7535691114583473e-5,0.7918367346938775,0.1437246963562753,0,0.2537313432835821,0,1,0.6753246753246753
Al Iaquinta,Diego Sanchez,5.258334807966399e-4,0.5277777777777778,0.1534090909090909,0.10204081632653061,0.6,0.4673333333333333,0.32666666666666666,0.5778072502210433
Ovince Saint Preux,Marcos Rogerio de Lima,0.04742587317756678,0.6303854875283446,0.462406015037594,0.29292929292929293,0.17475728155339806,0.23755555555555555,0.7183333333333334,0.19871794871794873
John Dodson,Eddie Wineland,7.096703991005881e-4,0.7678571428571428,0.1554418868996874,0,0.368836291913215,0.1,1,0.5647058823529412
Jake Ellenberger,Mike Perry,0.9088770389851438,0.3891402714932127,0.6111111111111112,0.37142857142857144,0.1111111111111111,0.2522222222222222,0.6083333333333333,0.06775067750677505
Thales Leites,Sam Alvey,0.09112296101485616,0.38222222222222224,0.22357174988753936,0.6,0.212253829321663,0.1,1,0.06775067750677505
Dustin Ortiz,Brandon Moreno,0.09975048911968513,0.26495726495726496,0.18253968253968253,0.5925925925925926,0.6190476190476191,0.212,0.91,0.045454545454545414
Jessica Penne,Danielle Taylor,0.5,0.22170542635658913,0.18623978201634878,0.7197943444730077,0.250197316495659,0.1,1,0
Alexis Davis,Cindy Dandois,0.0047257126023954816,0.4441747572815534,0.21664129883307964,0.5804195804195804,0.7028423772609819,0.1,1,0.4537346711259755
Demetrious Johnson,Wilson Reis,1.522997951276035e-8,0.5588235294117647,0.15873015873015872,0.2366412213740458,0.7142857142857143,0.10183333333333333,0.9877777777777778,0.7916666666666667
Rose Namajunas,Michelle Waterson,0.9168273035060777,0.33333333333333337,0.29292929292929293,0.6190476190476191,0.64,0.22955555555555554,0.7783333333333333,0.08902691511387173
Jacare Souza,Robert Whittaker,0.007391541344281971,0.6243386243386243,0.2737556561085973,0.8394160583941606,0.11504424778761062,0.22044444444444444,0.8466666666666667,0.4183350895679663
Jeremy Stephens,Renato Moicano,0.039165722796764356,0.4393358876117497,0.22884012539184953,0.1118421052631579,0.6153846153846154,0.1,1,0.22962962962962952
Alexander Volkov,Roy Nelson,0.05215356307841774,0.30000000000000004,0.4076923076923077,0.3076923076923077,0.2,0.1,1,0.182311222361285
Louis Smolka,Tim Elliott,0.969231140642852,0.17874015748031497,0.33929849677881174,0.5652173913043478,0.5431472081218274,0.1,1,0.2645074224021593
Aljamain Sterling,Augusto Mendes,7.096703991005881e-4,0.29597217778970286,0.14926189174412247,0.3606158833063209,0.5731225296442688,0.1,1,0.5647058823529412
Ashlee Evans-Smith,Ketlen Vieira,0.043107254941086116,0.3117309269893356,0.2847299625088662,0.2727272727272727,0.49377593360995853,0.1,1,0.21447824412783995
Daniel Cormier,Anthony Johnson,0.9308615796566533,0.44571428571428573,0.513461072034926,0.6774193548387096,0.06103286384976526,0.21844444444444444,0.8616666666666667,0.12878787878787873
Chris Weidman,Gegard Mousasi,0.52497918747894,0.24904214559386972,0.3317384370015949,0.43859649122807015,0.3409090909090909,0.22377777777777777,0.8216666666666667,0.022688598979013097
Will Brooks,Charles Oliveira,0.01798620996209156,0.3434343434343434,0.3022222222222222,0.32558139534883723,0.7666666666666667,0.45,0.5,0.33035714285714285
Kamaru Usman,Sean Strickland,0.0047257126023954816,0.2852258852258852,0.20631850419084463,0.38492063492063494,0.4027777777777778,0.1,1,0.4537346711259755
Patrick Cummins,Jan Blachowicz,0.52497918747894,0.18661257606490872,0.45037037037037037,0.35714285714285715,0.12878787878787878,0.1,1,0.022688598979013097
Jimi Manuwa,Corey Anderson,0.06297335605699649,0.5670995670995671,0.33,0.0990990990990991,0.20689655172413793,0.43833333333333335,0.6166666666666667,0.14739229024943312
Gunnar Nelson,Alan Jouban,0.0022378485212763335,0.5553539019963702,0.11904761904761904,0.6637168141592921,0.2894736842105263,0.2564444444444444,0.5766666666666667,0.5034482758620691
Daniel Omielanczuk,Tim Johnson,0.9758729785823308,0.2708267342413684,0.3663014598322238,0.38461538461538464,0.3018500486854917,NA,NA,0.2962962962962963
Mauricio Rua,Gian Villante,0.05215356307841774,0.45614035087719296,0.3380952380952381,0.178743961352657,0.1746031746031746,0.14016666666666666,0.7322222222222222,0.182311222361285
Edson Barboza,Beneil Dariush,0.04742587317756678,0.27627627627627627,0.25925925925925924,0.16666666666666666,0.5818181818181818,0.2188888888888889,0.8583333333333333,0.19871794871794873
Jussier Formiga,Ray Borg,0.9168273035060777,0.23026315789473684,0.2545454545454545,0.5483870967741935,0.4727272727272727,0.1,1,0.08902691511387173
Francisco Trinaldo,Kevin Lee,0.9608342772032357,0.28181818181818186,0.33333333333333337,0.3333333333333333,0.5544554455445545,0.22399999999999998,0.82,0.22962962962962952
Rani Yahya,Joe Soto,0.012128434984274237,0.2981888473336975,0.15302526930433907,0.7782719186785261,0.5711382113821138,0.1,1,0.3725490196078431
Tyron Woodley,Stephen Thompson,0.9308615796566533,0.36764705882352944,0.35566188197767146,0.2857142857142857,0.11330049261083744,0,1,0.12878787878787873
